split,sample_idx,node_id,energy,in_degree,out_degree,tot_degree
0,210,9,0.0277777798473835,9,9,18
0,210,14,0.003086419776082039,5,5,10
0,210,16,0.003086419776082039,16,16,32
0,210,17,0.003086419776082039,4,4,8
0,210,56,0.003086419776082039,12,12,24
0,210,58,0.012345679104328156,4,4,8
0,210,60,0.003086419776082039,1,1,2
0,210,66,0.003086419776082039,20,20,40
0,210,77,0.003086419776082039,6,6,12
0,210,94,0.012345679104328156,3,3,6
0,211,20,0.003086419776082039,9,9,18
0,211,21,0.003086419776082039,4,4,8
0,211,25,0.012345679104328156,12,12,24
0,211,28,0.003086419776082039,1,1,2
0,211,32,0.003086419776082039,1,1,2
0,211,46,0.0277777798473835,2,2,4
0,211,47,0.012345679104328156,2,2,4
0,211,48,0.012345679104328156,2,2,4
0,211,54,0.003086419776082039,12,12,24
0,211,62,0.012345679104328156,20,20,40
0,211,84,0.003086419776082039,9,9,18
0,211,95,0.003086419776082039,6,6,12
0,213,1,0.003086419776082039,6,6,12
0,213,3,0.003086419776082039,6,6,12
0,213,6,0.0277777798473835,10,10,20
0,213,14,0.003086419776082039,6,6,12
0,213,15,0.003086419776082039,16,16,32
0,213,18,0.003086419776082039,5,5,10
0,213,20,0.003086419776082039,9,9,18
0,213,25,0.0277777798473835,12,12,24
0,213,27,0.003086419776082039,3,3,6
0,213,29,0.003086419776082039,1,1,2
0,213,37,0.012345679104328156,12,12,24
0,213,50,0.003086419776082039,9,9,18
0,213,51,0.003086419776082039,1,1,2
0,214,1,0.003086419776082039,12,12,24
0,214,3,0.012345679104328156,10,10,20
0,214,4,0.003086419776082039,4,4,8
0,214,10,0.003086419776082039,6,6,12
0,214,12,0.003086419776082039,2,2,4
0,214,14,0.0277777798473835,11,11,22
0,214,15,0.012345679104328156,16,16,32
0,214,25,0.0277777798473835,12,12,24
0,214,42,0.003086419776082039,3,3,6
0,214,63,0.012345679104328156,3,3,6
0,214,73,0.003086419776082039,4,4,8
0,215,1,0.003086419776082039,17,17,34
0,215,3,0.0277777798473835,10,10,20
0,215,7,0.003086419776082039,9,9,18
0,215,10,0.04938271641731262,20,20,40
0,215,11,0.003086419776082039,2,2,4
0,215,14,0.012345679104328156,16,16,32
0,215,24,0.003086419776082039,12,12,24
0,215,39,0.003086419776082039,2,2,4
0,215,53,0.003086419776082039,12,12,24
0,215,68,0.003086419776082039,3,3,6
0,215,71,0.003086419776082039,1,1,2
0,215,72,0.003086419776082039,1,1,2
0,216,6,0.003086419776082039,4,4,8
0,216,9,0.012345679104328156,5,5,10
0,216,10,0.003086419776082039,7,7,14
0,216,24,0.003086419776082039,1,1,2
0,216,35,0.07716049998998642,1,1,2
0,216,36,0.04938271641731262,1,1,2
0,216,45,0.0277777798473835,20,20,40
0,216,74,0.003086419776082039,2,2,4
0,217,14,0.012345679104328156,16,16,32
0,217,19,0.003086419776082039,9,9,18
0,217,20,0.003086419776082039,4,4,8
0,217,24,0.012345679104328156,12,12,24
0,217,43,0.0277777798473835,6,6,12
0,217,44,0.003086419776082039,3,3,6
0,217,45,0.0277777798473835,2,2,4
0,217,46,0.003086419776082039,1,1,2
0,217,83,0.003086419776082039,1,1,2
0,217,84,0.003086419776082039,9,9,18
0,217,98,0.003086419776082039,1,1,2
0,217,102,0.003086419776082039,1,1,2
0,219,10,0.003086419776082039,6,6,12
0,219,15,0.003086419776082039,5,5,10
0,219,18,0.012345679104328156,3,3,6
0,219,33,0.012345679104328156,6,6,12
0,219,35,0.003086419776082039,2,2,4
0,219,47,0.04938271641731262,20,20,40
0,219,50,0.003086419776082039,1,1,2
0,219,51,0.0277777798473835,4,4,8
0,219,70,0.003086419776082039,2,2,4
0,219,75,0.003086419776082039,9,9,18
0,219,80,0.003086419776082039,1,1,2
0,221,3,0.003086419776082039,8,8,16
0,221,7,0.003086419776082039,2,2,4
0,221,8,0.003086419776082039,9,9,18
0,221,14,0.0277777798473835,11,11,22
0,221,25,0.003086419776082039,7,7,14
0,221,29,0.111111119389534,2,2,4
0,221,33,0.003086419776082039,2,2,4
0,221,36,0.003086419776082039,3,3,6
0,221,66,0.0277777798473835,1,1,2
0,222,2,0.003086419776082039,2,2,4
0,222,3,0.003086419776082039,10,10,20
0,222,4,0.003086419776082039,5,5,10
0,222,13,0.003086419776082039,5,5,10
0,222,14,0.003086419776082039,11,11,22
0,222,41,0.003086419776082039,3,3,6
0,222,42,0.012345679104328156,4,4,8
0,222,43,0.003086419776082039,6,6,12
0,222,44,0.003086419776082039,2,2,4
0,222,47,0.012345679104328156,12,12,24
0,222,51,0.003086419776082039,20,20,40
0,222,63,0.0277777798473835,4,4,8
0,222,74,0.012345679104328156,9,9,18
0,223,3,0.003086419776082039,10,10,20
0,223,7,0.003086419776082039,9,9,18
0,223,8,0.003086419776082039,4,4,8
0,223,14,0.0277777798473835,16,16,32
0,223,17,0.003086419776082039,5,5,10
0,223,21,0.003086419776082039,3,3,6
0,223,45,0.003086419776082039,1,1,2
0,223,46,0.003086419776082039,2,2,4
0,223,48,0.003086419776082039,4,4,8
0,223,60,0.07716049998998642,20,20,40
0,223,84,0.003086419776082039,1,1,2
0,223,97,0.003086419776082039,2,2,4
0,224,3,0.0277777798473835,10,10,20
0,224,8,0.012345679104328156,9,9,18
0,224,10,0.003086419776082039,6,6,12
0,224,13,0.012345679104328156,5,5,10
0,224,14,0.003086419776082039,11,11,22
0,224,40,0.04938271641731262,6,6,12
0,224,43,0.003086419776082039,1,1,2
0,224,46,0.003086419776082039,11,11,22
0,224,47,0.003086419776082039,3,3,6
0,224,54,0.003086419776082039,9,9,18
0,224,63,0.003086419776082039,2,2,4
0,226,2,0.003086419776082039,8,8,16
0,226,8,0.003086419776082039,4,4,8
0,226,12,0.0277777798473835,11,11,22
0,226,13,0.003086419776082039,16,16,32
0,226,14,0.0277777798473835,4,4,8
0,226,19,0.003086419776082039,3,3,6
0,226,21,0.003086419776082039,3,3,6
0,226,24,0.003086419776082039,2,2,4
0,226,34,0.003086419776082039,6,6,12
0,226,43,0.003086419776082039,2,2,4
0,226,52,0.003086419776082039,3,3,6
0,226,53,0.012345679104328156,6,6,12
0,226,56,0.003086419776082039,9,9,18
0,227,7,0.003086419776082039,5,5,10
0,227,8,0.003086419776082039,16,16,32
0,227,16,0.003086419776082039,3,3,6
0,227,18,0.04938271641731262,12,12,24
0,227,30,0.003086419776082039,3,3,6
0,227,33,0.003086419776082039,1,1,2
0,227,37,0.04938271641731262,1,1,2
0,227,38,0.07716049998998642,1,1,2
0,230,3,0.003086419776082039,10,10,20
0,230,4,0.003086419776082039,4,4,8
0,230,7,0.003086419776082039,9,9,18
0,230,13,0.003086419776082039,11,11,22
0,230,14,0.003086419776082039,16,16,32
0,230,22,0.003086419776082039,3,3,6
0,230,24,0.0277777798473835,12,12,24
0,230,42,0.003086419776082039,6,6,12
0,230,43,0.012345679104328156,3,3,6
0,230,52,0.003086419776082039,1,1,2
0,230,53,0.003086419776082039,12,12,24
0,230,59,0.003086419776082039,4,4,8
0,230,71,0.003086419776082039,6,6,12
0,230,78,0.003086419776082039,2,2,4
0,230,88,0.003086419776082039,9,9,18
0,232,1,0.003086419776082039,17,17,34
0,232,6,0.003086419776082039,10,10,20
0,232,14,0.003086419776082039,5,5,10
0,232,15,0.012345679104328156,11,11,22
0,232,45,0.003086419776082039,2,2,4
0,232,50,0.003086419776082039,1,1,2
0,232,51,0.003086419776082039,3,3,6
0,232,59,0.003086419776082039,12,12,24
0,232,65,0.0277777798473835,4,4,8
0,232,66,0.012345679104328156,20,20,40
0,232,75,0.003086419776082039,3,3,6
0,232,77,0.003086419776082039,6,6,12
0,232,86,0.003086419776082039,8,8,16
0,232,94,0.003086419776082039,2,2,4
0,234,1,0.0277777798473835,17,17,34
0,234,10,0.012345679104328156,9,9,18
0,234,11,0.003086419776082039,1,1,2
0,234,14,0.003086419776082039,16,16,32
0,234,29,0.003086419776082039,2,2,4
0,234,50,0.003086419776082039,2,2,4
0,234,58,0.07716049998998642,1,1,2
0,234,59,0.04938271641731262,1,1,2
0,235,4,0.003086419776082039,1,1,2
0,235,5,0.003086419776082039,4,4,8
0,235,8,0.003086419776082039,6,6,12
0,235,13,0.003086419776082039,9,9,18
0,235,16,0.003086419776082039,3,3,6
0,235,47,0.0277777798473835,4,4,8
0,235,48,0.012345679104328156,20,20,40
0,235,59,0.012345679104328156,4,4,8
0,235,62,0.0277777798473835,2,2,4
0,235,73,0.012345679104328156,3,3,6
0,235,77,0.003086419776082039,4,4,8
0,236,1,0.003086419776082039,17,17,34
0,236,3,0.003086419776082039,10,10,20
0,236,16,0.003086419776082039,16,16,32
0,236,22,0.003086419776082039,4,4,8
0,236,49,0.003086419776082039,2,2,4
0,236,51,0.003086419776082039,2,2,4
0,236,52,0.003086419776082039,3,3,6
0,236,53,0.003086419776082039,4,4,8
0,236,64,0.003086419776082039,2,2,4
0,236,65,0.003086419776082039,4,4,8
0,236,66,0.0277777798473835,20,20,40
0,236,71,0.003086419776082039,1,1,2
0,236,82,0.003086419776082039,2,2,4
0,236,83,0.012345679104328156,4,4,8
0,236,99,0.003086419776082039,9,9,18
0,238,1,0.0277777798473835,17,17,34
0,238,3,0.003086419776082039,10,10,20
0,238,11,0.003086419776082039,20,20,40
0,238,13,0.003086419776082039,5,5,10
0,238,14,0.003086419776082039,11,11,22
0,238,15,0.003086419776082039,16,16,32
0,238,22,0.003086419776082039,3,3,6
0,238,25,0.003086419776082039,12,12,24
0,238,39,0.003086419776082039,2,2,4
0,238,43,0.003086419776082039,1,1,2
0,238,46,0.003086419776082039,3,3,6
0,238,49,0.012345679104328156,6,6,12
0,238,51,0.003086419776082039,1,1,2
0,238,54,0.003086419776082039,12,12,24
0,238,84,0.003086419776082039,9,9,18
0,240,3,0.012345679104328156,2,2,4
0,240,5,0.0277777798473835,4,4,8
0,240,6,0.003086419776082039,9,9,18
0,240,13,0.012345679104328156,2,2,4
0,240,16,0.0277777798473835,6,6,12
0,240,18,0.0277777798473835,2,2,4
0,240,23,0.012345679104328156,20,20,40
0,240,26,0.003086419776082039,1,1,2
0,240,31,0.003086419776082039,1,1,2
0,242,4,0.003086419776082039,4,4,8
0,242,34,0.003086419776082039,4,4,8
0,242,39,0.003086419776082039,1,1,2
0,242,40,0.003086419776082039,2,2,4
0,242,42,0.003086419776082039,4,4,8
0,242,43,0.15123456716537476,20,20,40
0,242,46,0.003086419776082039,1,1,2
0,242,50,0.003086419776082039,3,3,6
0,242,55,0.003086419776082039,1,1,2
0,242,57,0.003086419776082039,1,1,2
0,242,60,0.003086419776082039,4,4,8
0,242,64,0.003086419776082039,3,3,6
0,244,4,0.012345679104328156,5,5,10
0,244,9,0.003086419776082039,9,9,18
0,244,12,0.012345679104328156,20,20,40
0,244,14,0.003086419776082039,5,5,10
0,244,15,0.003086419776082039,11,11,22
0,244,16,0.003086419776082039,16,16,32
0,244,26,0.003086419776082039,12,12,24
0,244,35,0.003086419776082039,1,1,2
0,244,45,0.003086419776082039,2,2,4
0,244,51,0.003086419776082039,3,3,6
0,244,52,0.0277777798473835,4,4,8
0,244,59,0.003086419776082039,12,12,24
0,244,79,0.012345679104328156,4,4,8
0,246,0,0.0277777798473835,6,6,12
0,246,2,0.003086419776082039,6,6,12
0,246,6,0.012345679104328156,10,10,20
0,246,10,0.003086419776082039,4,4,8
0,246,19,0.003086419776082039,3,3,6
0,246,38,0.003086419776082039,2,2,4
0,246,39,0.003086419776082039,2,2,4
0,246,46,0.003086419776082039,2,2,4
0,246,52,0.012345679104328156,20,20,40
0,246,59,0.003086419776082039,3,3,6
0,246,69,0.003086419776082039,4,4,8
0,246,74,0.012345679104328156,5,5,10
0,246,79,0.003086419776082039,1,1,2
0,247,0,0.003086419776082039,6,6,12
0,247,4,0.003086419776082039,5,5,10
0,247,9,0.0277777798473835,9,9,18
0,247,11,0.003086419776082039,6,6,12
0,247,12,0.012345679104328156,20,20,40
0,247,13,0.003086419776082039,2,2,4
0,247,15,0.012345679104328156,11,11,22
0,247,16,0.003086419776082039,16,16,32
0,247,27,0.003086419776082039,3,3,6
0,247,84,0.012345679104328156,4,4,8
0,247,86,0.0277777798473835,4,4,8
0,249,6,0.003086419776082039,6,6,12
0,249,9,0.003086419776082039,5,5,10
0,249,11,0.012345679104328156,16,16,32
0,249,12,0.003086419776082039,4,4,8
0,249,21,0.003086419776082039,12,12,24
0,249,43,0.07716049998998642,6,6,12
0,249,45,0.012345679104328156,1,1,2
0,249,48,0.003086419776082039,12,12,24
0,249,67,0.003086419776082039,2,2,4
0,249,75,0.012345679104328156,1,1,2
0,249,78,0.003086419776082039,2,2,4
0,250,1,0.012345679104328156,17,17,34
0,250,11,0.003086419776082039,20,20,40
0,250,15,0.003086419776082039,16,16,32
0,250,21,0.003086419776082039,3,3,6
0,250,23,0.003086419776082039,3,3,6
0,250,47,0.003086419776082039,2,2,4
0,250,51,0.012345679104328156,2,2,4
0,250,52,0.0277777798473835,4,4,8
0,250,53,0.003086419776082039,20,20,40
0,250,65,0.0277777798473835,2,2,4
0,250,69,0.003086419776082039,9,9,18
0,250,74,0.003086419776082039,9,9,18
0,252,3,0.003086419776082039,10,10,20
0,252,6,0.012345679104328156,6,6,12
0,252,9,0.003086419776082039,7,7,14
0,252,11,0.003086419776082039,4,4,8
0,252,12,0.003086419776082039,3,3,6
0,252,26,0.0277777798473835,6,6,12
0,252,27,0.003086419776082039,2,2,4
0,252,38,0.003086419776082039,3,3,6
0,252,42,0.0277777798473835,9,9,18
0,252,43,0.003086419776082039,1,1,2
0,252,50,0.0277777798473835,6,6,12
0,253,0,0.003086419776082039,4,4,8
0,253,2,0.003086419776082039,10,10,20
0,253,4,0.003086419776082039,10,10,20
0,253,7,0.003086419776082039,9,9,18
0,253,11,0.003086419776082039,2,2,4
0,253,13,0.012345679104328156,11,11,22
0,253,14,0.0277777798473835,16,16,32
0,253,20,0.0277777798473835,4,4,8
0,253,48,0.012345679104328156,4,4,8
0,253,55,0.003086419776082039,3,3,6
0,253,64,0.012345679104328156,9,9,18
0,256,1,0.012345679104328156,10,10,20
0,256,3,0.012345679104328156,10,10,20
0,256,8,0.003086419776082039,9,9,18
0,256,11,0.0277777798473835,20,20,40
0,256,13,0.003086419776082039,5,5,10
0,256,14,0.012345679104328156,8,8,16
0,256,15,0.003086419776082039,16,16,32
0,256,21,0.003086419776082039,2,2,4
0,256,35,0.003086419776082039,2,2,4
0,256,36,0.003086419776082039,2,2,4
0,256,37,0.003086419776082039,2,2,4
0,256,41,0.003086419776082039,6,6,12
0,256,43,0.003086419776082039,1,1,2
0,257,1,0.003086419776082039,10,10,20
0,257,2,0.003086419776082039,4,4,8
0,257,5,0.003086419776082039,11,11,22
0,257,9,0.0277777798473835,6,6,12
0,257,10,0.003086419776082039,2,2,4
0,257,21,0.003086419776082039,4,4,8
0,257,22,0.07716049998998642,1,1,2
0,257,23,0.04938271641731262,1,1,2
0,257,24,0.003086419776082039,1,1,2
0,258,0,0.003086419776082039,6,6,12
0,258,1,0.003086419776082039,4,4,8
0,258,2,0.003086419776082039,6,6,12
0,258,6,0.012345679104328156,10,10,20
0,258,9,0.0277777798473835,4,4,8
0,258,19,0.003086419776082039,1,1,2
0,258,21,0.003086419776082039,2,2,4
0,258,32,0.003086419776082039,4,4,8
0,258,34,0.003086419776082039,1,1,2
0,258,48,0.04938271641731262,9,9,18
0,258,49,0.012345679104328156,1,1,2
0,262,2,0.003086419776082039,10,10,20
0,262,5,0.0277777798473835,9,9,18
0,262,7,0.003086419776082039,6,6,12
0,262,10,0.012345679104328156,5,5,10
0,262,12,0.0277777798473835,16,16,32
0,262,46,0.0277777798473835,4,4,8
0,262,47,0.003086419776082039,20,20,40
0,262,58,0.012345679104328156,2,2,4
0,262,59,0.012345679104328156,1,1,2
0,264,1,0.003086419776082039,12,12,24
0,264,3,0.003086419776082039,10,10,20
0,264,6,0.003086419776082039,5,5,10
0,264,8,0.003086419776082039,9,9,18
0,264,12,0.003086419776082039,2,2,4
0,264,13,0.0277777798473835,5,5,10
0,264,14,0.003086419776082039,10,10,20
0,264,15,0.003086419776082039,16,16,32
0,264,25,0.04938271641731262,12,12,24
0,264,41,0.003086419776082039,3,3,6
0,264,47,0.003086419776082039,1,1,2
0,264,48,0.003086419776082039,12,12,24
0,264,73,0.003086419776082039,2,2,4
0,265,0,0.003086419776082039,6,6,12
0,265,1,0.0277777798473835,11,11,22
0,265,3,0.003086419776082039,10,10,20
0,265,6,0.003086419776082039,10,10,20
0,265,11,0.04938271641731262,20,20,40
0,265,15,0.003086419776082039,16,16,32
0,265,18,0.012345679104328156,5,5,10
0,265,53,0.003086419776082039,20,20,40
0,265,58,0.003086419776082039,1,1,2
0,265,67,0.003086419776082039,2,2,4
0,265,73,0.003086419776082039,2,2,4
0,265,76,0.003086419776082039,1,1,2
0,266,1,0.0277777798473835,17,17,34
0,266,3,0.003086419776082039,10,10,20
0,266,10,0.003086419776082039,4,4,8
0,266,15,0.003086419776082039,11,11,22
0,266,19,0.003086419776082039,5,5,10
0,266,26,0.003086419776082039,12,12,24
0,266,46,0.003086419776082039,4,4,8
0,266,54,0.003086419776082039,4,4,8
0,266,57,0.012345679104328156,12,12,24
0,266,65,0.012345679104328156,20,20,40
0,266,72,0.003086419776082039,3,3,6
0,266,86,0.003086419776082039,9,9,18
0,266,88,0.003086419776082039,4,4,8
0,266,96,0.003086419776082039,2,2,4
0,268,6,0.012345679104328156,9,9,18
0,268,7,0.003086419776082039,4,4,8
0,268,8,0.003086419776082039,6,6,12
0,268,10,0.003086419776082039,2,2,4
0,268,11,0.003086419776082039,5,5,10
0,268,13,0.012345679104328156,9,9,18
0,268,45,0.0277777798473835,2,2,4
0,268,48,0.04938271641731262,20,20,40
0,268,49,0.003086419776082039,1,1,2
0,268,52,0.003086419776082039,4,4,8
0,268,68,0.003086419776082039,6,6,12
0,270,0,0.003086419776082039,6,6,12
0,270,1,0.003086419776082039,4,4,8
0,270,3,0.003086419776082039,4,4,8
0,270,6,0.0277777798473835,10,10,20
0,270,7,0.003086419776082039,1,1,2
0,270,8,0.0277777798473835,4,4,8
0,270,11,0.003086419776082039,3,3,6
0,270,25,0.003086419776082039,6,6,12
0,270,37,0.012345679104328156,20,20,40
0,270,47,0.003086419776082039,3,3,6
0,270,48,0.003086419776082039,9,9,18
0,270,49,0.003086419776082039,1,1,2
0,270,50,0.003086419776082039,3,3,6
0,272,1,0.0277777798473835,17,17,34
0,272,7,0.003086419776082039,4,4,8
0,272,13,0.003086419776082039,11,11,22
0,272,16,0.003086419776082039,4,4,8
0,272,29,0.003086419776082039,1,1,2
0,272,31,0.0277777798473835,2,2,4
0,272,32,0.0277777798473835,2,2,4
0,272,72,0.04938271641731262,9,9,18
0,272,73,0.003086419776082039,1,1,2
0,273,3,0.003086419776082039,7,7,14
0,273,5,0.0277777798473835,4,4,8
0,273,6,0.003086419776082039,9,9,18
0,273,11,0.003086419776082039,5,5,10
0,273,46,0.04938271641731262,20,20,40
0,273,50,0.012345679104328156,4,4,8
0,273,52,0.003086419776082039,3,3,6
0,273,53,0.003086419776082039,3,3,6
0,273,57,0.012345679104328156,2,2,4
0,273,61,0.003086419776082039,1,1,2
0,273,74,0.003086419776082039,1,1,2
0,276,7,0.003086419776082039,9,9,18
0,276,9,0.003086419776082039,6,6,12
0,276,10,0.07716049998998642,20,20,40
0,276,11,0.003086419776082039,2,2,4
0,276,14,0.012345679104328156,16,16,32
0,276,15,0.003086419776082039,4,4,8
0,276,21,0.003086419776082039,3,3,6
0,276,30,0.003086419776082039,1,1,2
0,276,53,0.003086419776082039,12,12,24
0,276,58,0.003086419776082039,20,20,40
0,276,69,0.003086419776082039,1,1,2
0,276,78,0.003086419776082039,4,4,8
0,276,84,0.003086419776082039,9,9,18
0,277,6,0.003086419776082039,10,10,20
0,277,15,0.003086419776082039,11,11,22
0,277,18,0.003086419776082039,5,5,10
0,277,25,0.003086419776082039,3,3,6
0,277,42,0.0277777798473835,6,6,12
0,277,43,0.003086419776082039,3,3,6
0,277,44,0.003086419776082039,2,2,4
0,277,47,0.003086419776082039,3,3,6
0,277,61,0.012345679104328156,4,4,8
0,277,62,0.012345679104328156,20,20,40
0,277,66,0.003086419776082039,1,1,2
0,277,67,0.003086419776082039,1,1,2
0,277,83,0.003086419776082039,9,9,18
0,277,89,0.003086419776082039,1,1,2
0,280,6,0.003086419776082039,10,10,20
0,280,18,0.012345679104328156,5,5,10
0,280,23,0.003086419776082039,3,3,6
0,280,27,0.003086419776082039,3,3,6
0,280,29,0.003086419776082039,3,3,6
0,280,33,0.003086419776082039,1,1,2
0,280,51,0.003086419776082039,6,6,12
0,280,59,0.003086419776082039,9,9,18
0,280,61,0.07716049998998642,1,1,2
0,280,62,0.04938271641731262,1,1,2
0,283,0,0.003086419776082039,6,6,12
0,283,1,0.0277777798473835,17,17,34
0,283,3,0.003086419776082039,10,10,20
0,283,12,0.003086419776082039,2,2,4
0,283,13,0.012345679104328156,5,5,10
0,283,14,0.003086419776082039,11,11,22
0,283,15,0.0277777798473835,16,16,32
0,283,21,0.003086419776082039,4,4,8
0,283,23,0.003086419776082039,3,3,6
0,283,67,0.003086419776082039,20,20,40
0,283,74,0.003086419776082039,3,3,6
0,283,84,0.003086419776082039,9,9,18
0,283,85,0.003086419776082039,1,1,2
0,284,3,0.003086419776082039,7,7,14
0,284,9,0.012345679104328156,3,3,6
0,284,14,0.003086419776082039,6,6,12
0,284,15,0.003086419776082039,16,16,32
0,284,23,0.0277777798473835,3,3,6
0,284,25,0.003086419776082039,12,12,24
0,284,36,0.012345679104328156,3,3,6
0,284,37,0.0277777798473835,4,4,8
0,284,45,0.003086419776082039,1,1,2
0,284,48,0.003086419776082039,20,20,40
0,284,64,0.012345679104328156,9,9,18
0,285,1,0.003086419776082039,1,1,2
0,285,5,0.003086419776082039,2,2,4
0,285,9,0.003086419776082039,3,3,6
0,285,11,0.003086419776082039,16,16,32
0,285,16,0.0277777798473835,9,9,18
0,285,22,0.003086419776082039,1,1,2
0,285,30,0.003086419776082039,12,12,24
0,285,35,0.012345679104328156,20,20,40
0,285,39,0.07716049998998642,4,4,8
0,285,53,0.012345679104328156,1,1,2
0,286,6,0.003086419776082039,10,10,20
0,286,9,0.012345679104328156,4,4,8
0,286,13,0.012345679104328156,5,5,10
0,286,14,0.012345679104328156,11,11,22
0,286,15,0.012345679104328156,16,16,32
0,286,16,0.003086419776082039,4,4,8
0,286,18,0.003086419776082039,5,5,10
0,286,21,0.003086419776082039,4,4,8
0,286,23,0.003086419776082039,3,3,6
0,286,38,0.003086419776082039,1,1,2
0,286,46,0.003086419776082039,6,6,12
0,286,59,0.003086419776082039,12,12,24
0,286,60,0.003086419776082039,1,1,2
0,286,93,0.003086419776082039,9,9,18
0,288,0,0.012345679104328156,6,6,12
0,288,4,0.003086419776082039,5,5,10
0,288,6,0.003086419776082039,10,10,20
0,288,9,0.003086419776082039,8,8,16
0,288,13,0.003086419776082039,5,5,10
0,288,14,0.003086419776082039,11,11,22
0,288,15,0.012345679104328156,10,10,20
0,288,17,0.003086419776082039,5,5,10
0,288,39,0.003086419776082039,6,6,12
0,288,50,0.012345679104328156,12,12,24
0,288,60,0.0277777798473835,20,20,40
0,288,66,0.003086419776082039,3,3,6
0,288,78,0.003086419776082039,1,1,2
0,290,2,0.003086419776082039,10,10,20
0,290,6,0.003086419776082039,9,9,18
0,290,8,0.003086419776082039,6,6,12
0,290,13,0.0277777798473835,16,16,32
0,290,22,0.003086419776082039,1,1,2
0,290,41,0.003086419776082039,2,2,4
0,290,69,0.003086419776082039,5,5,10
0,290,75,0.111111119389534,1,1,2
0,290,76,0.0277777798473835,1,1,2
0,291,3,0.003086419776082039,10,10,20
0,291,6,0.003086419776082039,9,9,18
0,291,9,0.012345679104328156,20,20,40
0,291,10,0.003086419776082039,2,2,4
0,291,13,0.012345679104328156,16,16,32
0,291,14,0.003086419776082039,4,4,8
0,291,17,0.012345679104328156,3,3,6
0,291,27,0.0277777798473835,2,2,4
0,291,28,0.04938271641731262,2,2,4
0,291,50,0.003086419776082039,12,12,24
0,292,1,0.003086419776082039,17,17,34
0,292,2,0.003086419776082039,10,10,20
0,292,4,0.012345679104328156,1,1,2
0,292,5,0.012345679104328156,4,4,8
0,292,6,0.003086419776082039,9,9,18
0,292,13,0.003086419776082039,9,9,18
0,292,48,0.04938271641731262,20,20,40
0,292,50,0.003086419776082039,1,1,2
0,292,54,0.003086419776082039,3,3,6
0,292,61,0.003086419776082039,2,2,4
0,292,64,0.003086419776082039,2,2,4
0,292,72,0.012345679104328156,3,3,6
0,294,1,0.003086419776082039,17,17,34
0,294,3,0.0277777798473835,10,10,20
0,294,8,0.003086419776082039,9,9,18
0,294,13,0.012345679104328156,5,5,10
0,294,14,0.003086419776082039,9,9,18
0,294,15,0.003086419776082039,16,16,32
0,294,36,0.04938271641731262,2,2,4
0,294,45,0.003086419776082039,6,6,12
0,294,47,0.003086419776082039,1,1,2
0,294,62,0.003086419776082039,3,3,6
0,294,75,0.012345679104328156,1,1,2
0,296,1,0.0277777798473835,17,17,34
0,296,3,0.003086419776082039,10,10,20
0,296,10,0.012345679104328156,6,6,12
0,296,11,0.012345679104328156,20,20,40
0,296,38,0.003086419776082039,2,2,4
0,296,47,0.0277777798473835,6,6,12
0,296,51,0.003086419776082039,12,12,24
0,296,55,0.003086419776082039,20,20,40
0,296,60,0.003086419776082039,1,1,2
0,296,63,0.003086419776082039,2,2,4
0,296,71,0.003086419776082039,3,3,6
0,296,75,0.003086419776082039,9,9,18
0,297,5,0.003086419776082039,6,6,12
0,297,6,0.012345679104328156,20,20,40
0,297,9,0.003086419776082039,4,4,8
0,297,10,0.0277777798473835,2,2,4
0,297,11,0.04938271641731262,2,2,4
0,297,28,0.003086419776082039,4,4,8
0,297,29,0.003086419776082039,2,2,4
0,297,32,0.003086419776082039,3,3,6
0,297,37,0.003086419776082039,1,1,2
0,297,47,0.0277777798473835,9,9,18
0,298,3,0.003086419776082039,1,1,2
0,298,9,0.003086419776082039,2,2,4
0,298,12,0.0277777798473835,6,6,12
0,298,14,0.0277777798473835,2,2,4
0,298,16,0.012345679104328156,2,2,4
0,298,17,0.003086419776082039,2,2,4
0,298,18,0.003086419776082039,2,2,4
0,298,20,0.003086419776082039,1,1,2
0,298,21,0.003086419776082039,20,20,40
0,298,29,0.003086419776082039,1,1,2
0,298,30,0.012345679104328156,4,4,8
0,298,32,0.003086419776082039,1,1,2
0,304,0,0.003086419776082039,8,8,16
0,304,6,0.0277777798473835,20,20,40
0,304,8,0.003086419776082039,1,1,2
0,304,11,0.0277777798473835,2,2,4
0,304,19,0.003086419776082039,2,2,4
0,304,25,0.0277777798473835,2,2,4
0,304,26,0.003086419776082039,1,1,2
0,304,27,0.04938271641731262,20,20,40
0,304,41,0.003086419776082039,3,3,6
0,307,1,0.0277777798473835,17,17,34
0,307,6,0.003086419776082039,10,10,20
0,307,14,0.003086419776082039,11,11,22
0,307,16,0.003086419776082039,4,4,8
0,307,23,0.003086419776082039,3,3,6
0,307,39,0.012345679104328156,2,2,4
0,307,51,0.003086419776082039,4,4,8
0,307,54,0.0277777798473835,12,12,24
0,307,56,0.003086419776082039,2,2,4
0,307,71,0.003086419776082039,6,6,12
0,307,75,0.003086419776082039,9,9,18
0,307,85,0.003086419776082039,1,1,2
0,307,86,0.003086419776082039,1,1,2
0,308,1,0.0277777798473835,17,17,34
0,308,8,0.003086419776082039,9,9,18
0,308,10,0.003086419776082039,6,6,12
0,308,11,0.003086419776082039,11,11,22
0,308,13,0.003086419776082039,5,5,10
0,308,14,0.003086419776082039,11,11,22
0,308,32,0.003086419776082039,2,2,4
0,308,39,0.0277777798473835,6,6,12
