split,sample_idx,node_id,freq_learn,freq_rw,in_degree,out_degree,tot_degree,energy_learn,energy_rw,jaccard_w,rho_energy_delta_learn,rho_energy_delta_rw,global_f1_learn,global_auc_learn,global_acc_learn,global_f1_rw,global_auc_rw,global_acc_rw
1,8,26,0.07407407462596893,0.03703703731298447,3,3,6,0.0054869684390723705,0.0013717421097680926,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,27,0.0555555559694767,0.03703703731298447,3,3,6,0.003086419776082039,0.0013717421097680926,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,28,0.12962962687015533,0.12962962687015533,4,4,8,0.016803840175271034,0.016803840175271034,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,29,0.0,0.0,4,4,8,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,30,0.07407407462596893,0.1111111119389534,6,6,12,0.0054869684390723705,0.012345679104328156,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,31,0.0555555559694767,0.07407407462596893,12,12,24,0.003086419776082039,0.0054869684390723705,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,32,0.07407407462596893,0.09259258955717087,17,17,34,0.0054869684390723705,0.008573387749493122,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,0,0.018518518656492233,0.1111111119389534,15,15,30,0.00034293552744202316,0.012345679104328156,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,1,0.0555555559694767,0.14814814925193787,9,9,18,0.003086419776082039,0.021947873756289482,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,2,0.07407407462596893,0.09259258955717087,10,10,20,0.0054869684390723705,0.008573387749493122,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,3,0.14814814925193787,0.07407407462596893,6,6,12,0.021947873756289482,0.0054869684390723705,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,4,0.0,0.03703703731298447,3,3,6,0.0,0.0013717421097680926,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,5,0.0,0.07407407462596893,4,4,8,0.0,0.0054869684390723705,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,6,0.0,0.0555555559694767,4,4,8,0.0,0.003086419776082039,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,7,0.03703703731298447,0.03703703731298447,3,3,6,0.0013717421097680926,0.0013717421097680926,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,8,0.0,0.0555555559694767,5,5,10,0.0,0.003086419776082039,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,9,0.0,0.0,2,2,4,0.0,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,10,0.0,0.018518518656492233,3,3,6,0.0,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,11,0.0,0.0,1,1,2,0.0,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,12,0.0555555559694767,0.0,2,2,4,0.003086419776082039,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,13,0.1111111119389534,0.03703703731298447,5,5,10,0.012345679104328156,0.0013717421097680926,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,14,0.018518518656492233,0.0,2,2,4,0.00034293552744202316,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,15,0.0,0.018518518656492233,2,2,4,0.0,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,16,0.0,0.03703703731298447,2,2,4,0.0,0.0013717421097680926,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
